prompt,data_type,head,label,avg_window_entropy,min_window_entropy,max_window_entropy
monks_dream,pitch,2,chick,4.768475265608078,4.765098201997109,4.7704264032746275
monks_dream,pitch,3,chick,4.150988653017969,4.104025543836897,4.216898555575077
monks_dream,pitch,4,chick,4.278382999943182,3.6524055345888566,4.503187876836302
monks_dream,pitch,5,chick,4.543389271390317,4.500640343439203,4.69718948414592
monks_dream,pitch,6,chick,4.263799616873151,3.891469401105665,4.415219766066381
monks_dream,pitch,7,chick,4.71084210501898,4.686689651496491,4.723808670821561
monks_dream,pitch,8,chick,4.495585480824842,4.448241403012041,4.735513673965299
monks_dream,pitch,9,chick,4.14323263401505,4.050514674028906,4.180920808952597
monks_dream,pitch,10,chick,4.729152292220369,4.674477914437494,4.762477921669394
monks_dream,pitch,11,chick,4.640377107731453,4.600501401401224,4.655239323384697
monks_dream,pitch,12,chick,4.770930602875007,4.766929749501013,4.7748440376965595
monks_dream,pitch,13,chick,4.211245861266164,4.112282023152777,4.317804387109059
monks_dream,pitch,14,chick,4.499769006951737,4.40631250017272,4.57822356149727
monks_dream,pitch,15,chick,4.462666747178814,4.348262571999186,4.552508435282046
monks_dream,dur,0,chick,4.720100186327596,4.688739968634538,4.732928310078463
monks_dream,dur,1,chick,4.719542996150496,4.6887884257207855,4.76729173865057
monks_dream,dur,2,chick,4.767269103811188,4.753127093566803,4.770554948797896
monks_dream,dur,3,chick,4.183724225869444,4.099184890646451,4.2245271524015235
monks_dream,dur,4,chick,4.6125501992083375,4.542865497707529,4.729230880821584
monks_dream,dur,5,chick,4.737316705431714,4.723838023983608,4.769602138892885
monks_dream,dur,6,chick,4.515546245598525,4.4621560832835625,4.599128906134896
monks_dream,dur,7,chick,4.5854501948519895,4.515292256540964,4.626204172845138
monks_dream,dur,8,chick,4.4744053208571,4.382461909905021,4.562740869907378
monks_dream,dur,9,chick,4.241408809891268,4.162912973141191,4.453898184802051
monks_dream,dur,10,chick,4.692868453681007,4.52753616794843,4.73540825138807
monks_dream,dur,11,chick,4.4727332377136255,4.398818245714711,4.589244494750221
monks_dream,dur,12,chick,4.742273352788428,4.734286671776278,4.763588116324929
monks_dream,dur,13,chick,4.647257905077732,4.593157116781091,4.668193137463391
monks_dream,dur,14,chick,4.663962482000711,4.458413475124562,4.743219834873903
monks_dream,dur,15,chick,4.537443165545285,4.302489752397298,4.616218208619608
monks_dream,time,0,chick,4.223150908895911,4.178662772806108,4.276527131655381
monks_dream,time,1,chick,4.595879120646142,4.5173344147626775,4.628933890701242
monks_dream,time,2,chick,4.723654246155206,4.6728976569714185,4.738795039637718
monks_dream,time,3,chick,4.640369153488466,4.589364197445923,4.70259260884382
monks_dream,time,4,chick,4.636531141045027,4.574649357914397,4.700479547346467
monks_dream,time,5,chick,4.592343395275938,4.532269725027505,4.624011737807433
monks_dream,time,6,chick,4.334439253313944,4.213019624167463,4.534937574022273
monks_dream,time,7,chick,4.471916836647111,4.368339575849675,4.536705502250875
monks_dream,time,8,chick,4.534036792280353,4.256693966309898,4.582987925294362
monks_dream,time,9,chick,4.577844533884207,4.327905796103581,4.613294481823973
monks_dream,time,10,chick,4.2351309725114845,4.199500995684168,4.339184013598524
monks_dream,time,11,chick,4.583977394084019,4.572566074343349,4.621924279108371
monks_dream,time,12,chick,4.6663944804933495,4.629751187915575,4.6932391478051265
monks_dream,time,13,chick,4.6293354338242745,4.548407977821723,4.713566488828503
monks_dream,time,14,chick,4.641610763710801,4.569556898890152,4.661840505073043
monks_dream,time,15,chick,4.320979719602412,4.208727023862131,4.418552044997194
oblivion,pitch,0,chick,4.710448963303169,4.413718839252644,4.7596472253905535
oblivion,pitch,1,chick,4.247079843627814,4.1594751040011415,4.36230558702323
oblivion,pitch,2,chick,4.774049689671151,4.768798301787661,4.77542999234242
oblivion,pitch,3,chick,4.091043534829229,3.9882699894959686,4.181393831685296
oblivion,pitch,4,chick,4.207755395431969,3.8042854327979043,4.302317295728069
oblivion,pitch,5,chick,4.474024985092146,4.084375727951641,4.55296141826966
oblivion,pitch,6,chick,4.310396136716876,4.236345332734795,4.486812180308709
oblivion,pitch,7,chick,4.712203655475948,4.689178933575878,4.718346471726387
oblivion,pitch,8,chick,4.575553858679002,4.508592343169437,4.619130295662008
oblivion,pitch,9,chick,4.194487813395603,4.111785595050256,4.483447492576882
oblivion,pitch,10,chick,4.721322684052226,4.559113210807178,4.763386940030681
oblivion,pitch,11,chick,4.602789478856932,4.550512568104035,4.6400809457743275
oblivion,pitch,12,chick,4.7711708930728625,4.7617696868398065,4.7754216076393226
oblivion,pitch,13,chick,4.434644192249765,4.199142227838394,4.59035666226292
oblivion,pitch,14,chick,4.542952036069115,4.466258116653474,4.588706196601481
oblivion,pitch,15,chick,4.5335921770244045,4.010443334873773,4.644804944160454
oblivion,dur,0,chick,4.742744994146381,4.71571725781172,4.750092907306823
oblivion,dur,1,chick,4.733549254078218,4.673714806316082,4.749323871097821
oblivion,dur,2,chick,4.770675264317,4.754737979357121,4.773839088354496
oblivion,dur,3,chick,4.191237578591599,4.158028271892928,4.255852412717317
oblivion,dur,4,chick,4.513882312093081,4.414725078990415,4.737848635783254
oblivion,dur,5,chick,4.741989756520993,4.71954737592802,4.749608717751776
oblivion,dur,6,chick,4.5092276131162725,4.457614791503276,4.539942701464344
oblivion,dur,7,chick,4.63918177869926,4.61973960798725,4.664949220402339
oblivion,dur,8,chick,4.484748044737671,4.2957853475622985,4.557682883059322
oblivion,dur,9,chick,4.19292031002001,4.133448757892829,4.392568150100423
oblivion,dur,10,chick,4.7556841941758465,4.746370799607306,4.76756265813131
oblivion,dur,11,chick,4.454911284691905,4.441636506558423,4.500288351424332
oblivion,dur,12,chick,4.74092032923012,4.735087081989554,4.760237164443912
oblivion,dur,13,chick,4.66372032859288,4.606629620940838,4.709897061686799
oblivion,dur,14,chick,4.670802173385035,4.648388812838368,4.7332974302657
oblivion,dur,15,chick,4.639880797853057,4.617160090052295,4.668945430215934
oblivion,time,0,chick,4.3406781215962065,4.252505601380894,4.40570764634376
oblivion,time,1,chick,4.611136255147711,4.589155352436846,4.666615365306567
oblivion,time,2,chick,4.732120328600579,4.696972577165111,4.739374652142898
oblivion,time,3,chick,4.715097070929311,4.68215552664128,4.739545958344424
oblivion,time,4,chick,4.596126356356942,4.494274816493367,4.69969416305338
oblivion,time,5,chick,4.598330523285877,4.564823138269957,4.6554137115964105
oblivion,time,6,chick,4.367315717244437,4.229946983291328,4.570004301381543
oblivion,time,7,chick,4.615652342925328,4.5907636948555615,4.636451931993101
oblivion,time,8,chick,4.55094896076378,4.472148226523353,4.576860095305585
oblivion,time,9,chick,4.603439050645229,4.1666632902995815,4.666870866216088
oblivion,time,10,chick,4.450106780191197,4.436435339407905,4.473405179350757
oblivion,time,11,chick,4.575499941676871,4.5339484593743204,4.630829586930665
oblivion,time,12,chick,4.715222231226071,4.705912963615571,4.725425690623473
oblivion,time,13,chick,4.643488857861947,4.593020110822102,4.691026816668975
oblivion,time,14,chick,4.627591223016194,4.597073020156891,4.665817789255877
oblivion,time,15,chick,4.3410641546202156,4.270672194702502,4.504861118835403
round_midnight,pitch,0,chick,4.726004296802073,4.704615568700846,4.7474684658502895
round_midnight,pitch,1,chick,4.47831750888699,4.4034629557047795,4.51279086828343
round_midnight,pitch,2,chick,4.774048159895238,4.7721024641259735,4.776286102301795
round_midnight,pitch,3,chick,4.183719541920206,4.129046957683097,4.372188722778913
round_midnight,pitch,4,chick,4.433451311847869,4.087398987572611,4.511314830276992
round_midnight,pitch,5,chick,4.49306155471486,4.416956339810416,4.6754455023331625
round_midnight,pitch,6,chick,4.448374846401621,4.405151155983267,4.588968601399409
round_midnight,pitch,7,chick,4.686552765771975,4.626179813018818,4.713476116117377
round_midnight,pitch,8,chick,4.56898523862977,4.387316998644191,4.616036641678182
round_midnight,pitch,9,chick,4.249116871854065,4.215932119427791,4.391320547742503
round_midnight,pitch,10,chick,4.670495198766875,4.593388737226263,4.746461485669499
round_midnight,pitch,11,chick,4.616968284852787,4.597515106952904,4.6301841649434
round_midnight,pitch,12,chick,4.763244186676583,4.760155977042379,4.7692037364745765
round_midnight,pitch,13,chick,4.495964653173164,4.361369278257608,4.556850764731053
round_midnight,pitch,14,chick,4.55640393329891,4.505063900441995,4.676012110483994
round_midnight,pitch,15,chick,4.483491186300751,4.400097792645066,4.531354006110738
round_midnight,dur,0,chick,4.728525906729033,4.711850110590594,4.758071526300331
round_midnight,dur,1,chick,4.752352615617431,4.74444047322604,4.775259325575522
round_midnight,dur,2,chick,4.7698134062261115,4.767294699815813,4.775605622565363
round_midnight,dur,3,chick,4.230470034826186,4.1707103588765975,4.340844725331636
round_midnight,dur,4,chick,4.450591783819935,4.347305587014478,4.5389832346739
round_midnight,dur,5,chick,4.739570213918974,4.71827181940532,4.744265472370466
round_midnight,dur,6,chick,4.550790368809221,4.322971177660112,4.589711759967481
round_midnight,dur,7,chick,4.632991532967505,4.563851764751176,4.655252930050894
round_midnight,dur,8,chick,4.520517047063121,4.380387458363427,4.560183967588079
round_midnight,dur,9,chick,4.079545627692904,4.002083843082,4.136799824867401
round_midnight,dur,10,chick,4.751909242664274,4.740589170849016,4.769460905887792
round_midnight,dur,11,chick,4.459162343219227,4.3873806547009115,4.488372448186728
round_midnight,dur,12,chick,4.734777459941147,4.706379419095658,4.744552458187114
round_midnight,dur,13,chick,4.6444282204244125,4.53252619324345,4.708965271555319
round_midnight,dur,14,chick,4.652244509036608,4.5716144198866155,4.6816957246191295
round_midnight,dur,15,chick,4.5195044259697825,4.453937130472348,4.632376244516736
round_midnight,time,0,chick,4.246593543211638,4.1686628398912084,4.345524268761849
round_midnight,time,1,chick,4.557660716533229,4.491860165917494,4.598452488959072
round_midnight,time,2,chick,4.695862043314173,4.672951427647136,4.714274053597091
round_midnight,time,3,chick,4.7007446795743215,4.672893949952544,4.729461694265499
round_midnight,time,4,chick,4.592651939833599,4.4700767864032755,4.64580894193653
round_midnight,time,5,chick,4.7057155509600195,4.64182551402367,4.735792047273742
round_midnight,time,6,chick,4.143624901001943,3.748200031013311,4.322841981135272
round_midnight,time,7,chick,4.59921829495141,4.5528594626786445,4.653326003730733
round_midnight,time,8,chick,4.650605887304702,4.6099677948234214,4.678939556439757
round_midnight,time,9,chick,4.553379386161443,4.324406412508514,4.61416950688544
round_midnight,time,10,chick,4.212258213795998,4.095879928949248,4.548066624944546
round_midnight,time,11,chick,4.586825099266496,4.55362022778013,4.633895520561688
round_midnight,time,12,chick,4.691141334046257,4.656435009444705,4.711783534588766
round_midnight,time,13,chick,4.551068318000708,4.464840444913971,4.64859700461901
round_midnight,time,14,chick,4.612534058394669,4.557857701526195,4.656943687485437
round_midnight,time,15,chick,4.251992133288061,4.177574999836234,4.398669228697379
answer_me,pitch,0,keith,4.698635140786288,4.660956419872135,4.760404566805758
answer_me,pitch,1,keith,4.344409577963168,4.2204261994877195,4.395000166683712
answer_me,pitch,2,keith,4.773448458743344,4.771594651953134,4.775962642489074
answer_me,pitch,3,keith,4.0880489542573715,4.036776897625337,4.162434497943877
answer_me,pitch,4,keith,4.092893400645346,3.542093014647098,4.443022332404285
answer_me,pitch,5,keith,4.5124943895828,4.379177975826093,4.597565347702847
answer_me,pitch,6,keith,4.356093570045197,3.972999756782282,4.470264287836429
answer_me,pitch,7,keith,4.701377534283451,4.689525899960594,4.7162735064299754
answer_me,pitch,8,keith,4.583111456456645,4.529884080510433,4.597287662006693
answer_me,pitch,9,keith,4.089492136101765,3.9557745280359677,4.148364095700035
answer_me,pitch,10,keith,4.667672578124613,4.61178415327775,4.765647170565922
answer_me,pitch,11,keith,4.607508429268571,4.585733174135986,4.637480345416321
answer_me,pitch,12,keith,4.763761834834754,4.741692708708277,4.771576648750748
answer_me,pitch,13,keith,4.363361785272039,4.105703311753072,4.454998239364745
answer_me,pitch,14,keith,4.527252041598445,4.499095407383855,4.571836147576938
answer_me,pitch,15,keith,4.494977962250468,4.356602544969185,4.718834553270024
answer_me,dur,0,keith,4.706675119035158,4.654803003015348,4.717759647744476
answer_me,dur,1,keith,4.740426060667852,4.731164406880223,4.75466003298436
answer_me,dur,2,keith,4.765506081815648,4.7442352240663626,4.768678716521992
answer_me,dur,3,keith,4.025723446098747,3.9325918925075465,4.065439570512132
answer_me,dur,4,keith,4.466969643574504,3.9297510150020654,4.629366302676041
answer_me,dur,5,keith,4.72049583648307,4.7052531067305425,4.735034113700509
answer_me,dur,6,keith,4.5336761149792695,4.498991341418924,4.596323512715909
answer_me,dur,7,keith,4.667151601073453,4.623569935409885,4.701182696773067
answer_me,dur,8,keith,4.549254473817774,4.50625835903347,4.569175193873441
answer_me,dur,9,keith,4.239801121248851,4.213099251104947,4.357566900900421
answer_me,dur,10,keith,4.739125606445139,4.726824383871067,4.775416320765408
answer_me,dur,11,keith,4.5689325048860985,4.5570817876966085,4.581426881114255
answer_me,dur,12,keith,4.719317412089296,4.709054973564459,4.7253543108389975
answer_me,dur,13,keith,4.654357735862371,4.592734348172297,4.675723670480322
answer_me,dur,14,keith,4.559765939072138,4.474412108740642,4.733391859236888
answer_me,dur,15,keith,4.442306827583735,4.338542227514607,4.5010008942303035
answer_me,time,0,keith,4.277383374726121,4.059574239071034,4.369395905733647
answer_me,time,1,keith,4.664090726106262,4.584343908142856,4.710779553562602
answer_me,time,2,keith,4.742289270519738,4.730496893213789,4.754721179864737
answer_me,time,3,keith,4.708939174511189,4.665804642228737,4.725547572514488
answer_me,time,4,keith,4.607898892849733,4.495233048525646,4.666569050526135
answer_me,time,5,keith,4.647520409949174,4.596561829704657,4.6715179173216415
answer_me,time,6,keith,4.483509525787572,4.4054886032126985,4.5462180008751245
answer_me,time,7,keith,4.544898758186811,4.497808785295854,4.583653227728244
answer_me,time,8,keith,4.522677495516697,4.454232176679134,4.648268290369669
answer_me,time,9,keith,4.43856409429372,3.2096919321428685,4.590254188749291
answer_me,time,10,keith,4.331179313608335,4.030362602648671,4.385000878925792
answer_me,time,11,keith,4.542308757491579,4.3647275113864605,4.602340510147925
answer_me,time,12,keith,4.70185672579187,4.676784649671865,4.709683093456231
answer_me,time,13,keith,4.576772232434389,4.499467484967334,4.73927770765393
answer_me,time,14,keith,4.696791256194103,4.6621796409154435,4.7169257625378265
answer_me,time,15,keith,4.134812455808199,4.089278171796546,4.318760369292714
pt_i_royal,pitch,0,keith,4.640167221652301,4.435506896037544,4.723530811353638
pt_i_royal,pitch,1,keith,4.407391994469342,4.375945592680317,4.482961991639286
pt_i_royal,pitch,2,keith,4.763171686414386,4.755422898733095,4.7770589420321246
pt_i_royal,pitch,3,keith,4.101765457512113,4.040750708855544,4.238715596913449
pt_i_royal,pitch,4,keith,4.5081335661791755,4.406884972098163,4.679088890431528
pt_i_royal,pitch,5,keith,4.625511643147185,4.485011109572517,4.654420007646654
pt_i_royal,pitch,6,keith,4.425451757163745,4.253600542498468,4.53470617409693
pt_i_royal,pitch,7,keith,4.692858800457616,4.662098162454021,4.708064646144109
pt_i_royal,pitch,8,keith,4.6018521209533745,4.576083351264438,4.666836527496866
pt_i_royal,pitch,9,keith,4.204156548298245,4.0393988482335565,4.3254681890878555
pt_i_royal,pitch,10,keith,4.6724226723883495,4.47192622751456,4.768353827623981
pt_i_royal,pitch,11,keith,4.620091124145098,4.582011906506939,4.639402265059448
pt_i_royal,pitch,12,keith,4.7635926038912,4.756776468429556,4.767976939426617
pt_i_royal,pitch,13,keith,4.532970354445834,4.4688530096278285,4.647883694963699
pt_i_royal,pitch,14,keith,4.4022227250579,4.354616195880439,4.48788952230706
pt_i_royal,pitch,15,keith,4.277112850385398,3.972658060438678,4.415309904673382
pt_i_royal,dur,0,keith,4.640751728432703,4.433494303818756,4.666767708569857
pt_i_royal,dur,1,keith,4.748501846157661,4.69556140367748,4.754580950357306
pt_i_royal,dur,2,keith,4.766676437542892,4.7284601587264525,4.771082333742776
pt_i_royal,dur,3,keith,4.074924751863854,3.9639949839865114,4.128230175543012
pt_i_royal,dur,4,keith,4.5926314923338145,4.5018981373662585,4.715246965335806
pt_i_royal,dur,5,keith,4.725452382165193,4.60842203389348,4.743624534774656
pt_i_royal,dur,6,keith,4.44841441114137,4.360357637839644,4.529440519491238
pt_i_royal,dur,7,keith,4.6470270020949895,4.631599840754647,4.7326731200181715
pt_i_royal,dur,8,keith,4.575195312662903,4.519601947144909,4.622247965696914
pt_i_royal,dur,9,keith,4.334987908707595,3.448339308909902,4.41511330686389
pt_i_royal,dur,10,keith,4.696081250400927,4.674985672999332,4.735873204556934
pt_i_royal,dur,11,keith,4.46181531100364,4.444092288290293,4.505976968401889
pt_i_royal,dur,12,keith,4.751130852879467,4.729928873630955,4.761275413082004
pt_i_royal,dur,13,keith,4.667589886657094,4.576797279826701,4.7088128576567065
pt_i_royal,dur,14,keith,4.634877148508462,4.6006479908666815,4.69327122200519
pt_i_royal,dur,15,keith,4.3785212118528145,4.116690024884912,4.532496311549009
pt_i_royal,time,0,keith,4.273337414586318,4.209243328785626,4.451444719651155
pt_i_royal,time,1,keith,4.71345005037329,4.670768218396907,4.726631199031504
pt_i_royal,time,2,keith,4.72489232522265,4.712588463424088,4.753400341434018
pt_i_royal,time,3,keith,4.717195070638316,4.662479539010878,4.7345949786018355
pt_i_royal,time,4,keith,4.678856646478271,4.6367279982167116,4.736699391914858
pt_i_royal,time,5,keith,4.690081907448351,4.651557659812629,4.733768440719201
pt_i_royal,time,6,keith,4.52899965688303,4.409116833176765,4.770135136579914
pt_i_royal,time,7,keith,4.573479384557673,4.510937575885223,4.595201511614733
pt_i_royal,time,8,keith,4.543826346550631,4.501886868409265,4.678513020831268
pt_i_royal,time,9,keith,4.547951007186618,3.8734015654572933,4.630258941706458
pt_i_royal,time,10,keith,4.462517253727365,4.362934621916882,4.723208664432445
pt_i_royal,time,11,keith,4.561358026442192,4.5332494871984235,4.662555630073761
pt_i_royal,time,12,keith,4.681681721977973,4.5438295688635755,4.713442175899308
pt_i_royal,time,13,keith,4.620808931833265,4.576362812666769,4.702631598895526
pt_i_royal,time,14,keith,4.72864677725498,4.712332672984203,4.75403028242337
pt_i_royal,time,15,keith,4.127142587323282,4.031783145844287,4.3056348421901065
pt_ii_royal,pitch,0,keith,4.711694732325353,4.6472696366623145,4.750579563049388
pt_ii_royal,pitch,1,keith,4.451859756361079,4.327955596295862,4.505067052341955
pt_ii_royal,pitch,2,keith,4.770368566522581,4.761812944222086,4.772381419893155
pt_ii_royal,pitch,3,keith,4.151764315140746,4.106352590953528,4.471365923304032
pt_ii_royal,pitch,4,keith,4.178975674146996,3.9592170667859143,4.284173645890407
pt_ii_royal,pitch,5,keith,4.379863757729692,4.198404359060308,4.463649500491956
pt_ii_royal,pitch,6,keith,4.4045620028223675,4.234222323120284,4.6332143737320814
pt_ii_royal,pitch,7,keith,4.631157345147587,4.556733784400643,4.670274882789258
pt_ii_royal,pitch,8,keith,4.457561376600821,4.415310509235588,4.564537590343975
pt_ii_royal,pitch,9,keith,4.066374219916658,3.9458144577437917,4.1848381479135925
pt_ii_royal,pitch,10,keith,4.742312386439912,4.73204527937883,4.758602864834014
pt_ii_royal,pitch,11,keith,4.5729396071830735,4.558070484248482,4.622827684594339
pt_ii_royal,pitch,12,keith,4.764495800558262,4.758162011016937,4.775534895686987
pt_ii_royal,pitch,13,keith,4.30229000951181,4.222050433188503,4.4658914106486955
pt_ii_royal,pitch,14,keith,4.452644290910066,4.352618084694057,4.671766380517035
pt_ii_royal,pitch,15,keith,4.437781080953046,4.4074608871993295,4.488151402938595
pt_ii_royal,dur,0,keith,4.700295073160894,4.596067162098541,4.721760751449907
pt_ii_royal,dur,1,keith,4.699702058716928,4.646718822266937,4.709929165486471
pt_ii_royal,dur,2,keith,4.756554290154871,4.7429383350265,4.769630378717242
pt_ii_royal,dur,3,keith,4.270289671974067,4.111055495277328,4.423766609969978
pt_ii_royal,dur,4,keith,4.467320761116365,4.005166871708771,4.533377140489509
pt_ii_royal,dur,5,keith,4.713515502275093,4.692070271355603,4.754217227123267
pt_ii_royal,dur,6,keith,4.427136665971739,4.21555454531819,4.645078737207791
pt_ii_royal,dur,7,keith,4.432524022161554,4.347778626641657,4.5147286568411245
pt_ii_royal,dur,8,keith,4.305317799587959,4.213552186848003,4.351056414171546
pt_ii_royal,dur,9,keith,3.812183523660712,3.7908253004250736,3.87193220864589
pt_ii_royal,dur,10,keith,4.716871535917801,4.688070490521286,4.759946228692518
pt_ii_royal,dur,11,keith,4.295449189914725,4.2070042024507455,4.382785009689877
pt_ii_royal,dur,12,keith,4.71646068426178,4.6852779324039595,4.730734666244405
pt_ii_royal,dur,13,keith,4.573834460885313,4.472272183198316,4.659787573906915
pt_ii_royal,dur,14,keith,4.587102111409299,4.516263035778739,4.647995506603756
pt_ii_royal,dur,15,keith,4.54398844785133,4.500393448174958,4.577771788047525
pt_ii_royal,time,0,keith,4.292386376064401,3.988425681589537,4.353732341753077
pt_ii_royal,time,1,keith,4.558233079052252,4.538387747308202,4.630377316315823
pt_ii_royal,time,2,keith,4.755038851580323,4.742509345614467,4.761584926190813
pt_ii_royal,time,3,keith,4.533894942614778,4.409378760495014,4.592601997971709
pt_ii_royal,time,4,keith,4.600241591248146,4.540282297522312,4.709392388179418
pt_ii_royal,time,5,keith,4.600217466046828,4.518877930883777,4.660927646467861
pt_ii_royal,time,6,keith,4.403565441350831,4.373039443487823,4.501403140785355
pt_ii_royal,time,7,keith,4.525281945759926,4.256126909719391,4.571858811457754
pt_ii_royal,time,8,keith,4.662289228753042,4.443932010427652,4.700923371376927
pt_ii_royal,time,9,keith,4.56316157384798,4.108888684151451,4.685298477448955
pt_ii_royal,time,10,keith,4.045889047503348,3.9394884801328023,4.184742384303481
pt_ii_royal,time,11,keith,4.521996134221368,4.472905455811018,4.5344676444930965
pt_ii_royal,time,12,keith,4.6445160252662925,4.612627292870412,4.687020266311963
pt_ii_royal,time,13,keith,4.599849587003234,4.357376119694287,4.650207296203975
pt_ii_royal,time,14,keith,4.624215271075559,4.5358251620064385,4.662537121382065
pt_ii_royal,time,15,keith,4.485980345750726,4.196499917620537,4.565115639103063
pt_iii_royal,pitch,0,keith,4.703035483268506,4.650534677392321,4.746577434327155
pt_iii_royal,pitch,1,keith,4.459532551497859,4.432303671385453,4.5979204366058966
pt_iii_royal,pitch,2,keith,4.770580010762642,4.768682783791617,4.774788564582375
pt_iii_royal,pitch,3,keith,4.059975241099067,4.0222169010678135,4.103069197879383
pt_iii_royal,pitch,4,keith,4.2025932055471324,3.8318801437633394,4.3292236412497855
pt_iii_royal,pitch,5,keith,4.397499868979786,4.307061071712426,4.610378501317458
pt_iii_royal,pitch,6,keith,4.324095913003382,4.031380550252769,4.412573641935234
pt_iii_royal,pitch,7,keith,4.643309027422687,4.596187385382468,4.664461524823829
pt_iii_royal,pitch,8,keith,4.5177227139622085,4.488491773612735,4.545080198614504
pt_iii_royal,pitch,9,keith,4.10357955951542,3.954210584003604,4.276056773804434
pt_iii_royal,pitch,10,keith,4.700007656079801,4.632513140987352,4.750862391218437
pt_iii_royal,pitch,11,keith,4.585106001055802,4.53443375504728,4.6012467003672315
pt_iii_royal,pitch,12,keith,4.768647716794932,4.762488259674504,4.771173469312696
pt_iii_royal,pitch,13,keith,4.441007568439798,4.283570231575496,4.5331103617784585
pt_iii_royal,pitch,14,keith,4.416775532978682,4.249831942340438,4.506951020033181
pt_iii_royal,pitch,15,keith,4.424610867973092,4.34088553154567,4.673185417269826
pt_iii_royal,dur,0,keith,4.721551811823927,4.708319913310184,4.734105619165277
pt_iii_royal,dur,1,keith,4.744845084360334,4.72186827691567,4.77300878708614
pt_iii_royal,dur,2,keith,4.765685281294857,4.753854003133116,4.771328849716566
pt_iii_royal,dur,3,keith,4.124973844160176,4.077029353846287,4.199282407456808
pt_iii_royal,dur,4,keith,4.306104984274561,3.866422094584467,4.4486563886813535
pt_iii_royal,dur,5,keith,4.7357604171475725,4.7177733756323885,4.746284195958018
pt_iii_royal,dur,6,keith,4.352745996034727,4.266785638003537,4.54060330378514
pt_iii_royal,dur,7,keith,4.585911786322172,4.555998321507214,4.63001267933137
pt_iii_royal,dur,8,keith,4.401078867013092,4.310494214617703,4.451001255115649
pt_iii_royal,dur,9,keith,4.0801264150028125,3.946590909545971,4.192292589397091
pt_iii_royal,dur,10,keith,4.745082492530496,4.702094993966925,4.774198402285842
pt_iii_royal,dur,11,keith,4.479382145037179,4.432549049213602,4.502368020361442
pt_iii_royal,dur,12,keith,4.737054629130146,4.727869749591625,4.746042868918462
pt_iii_royal,dur,13,keith,4.615984440179663,4.53298612218354,4.674009629103688
pt_iii_royal,dur,14,keith,4.593794831895616,4.538709619426933,4.619941461877349
pt_iii_royal,dur,15,keith,4.49528888933807,4.328095652354686,4.552794410645037
pt_iii_royal,time,0,keith,4.353608719586559,4.301110181727545,4.5637212783310925
pt_iii_royal,time,1,keith,4.547360619781014,4.499876312184564,4.590228285747314
pt_iii_royal,time,2,keith,4.725483358952471,4.71541117485758,4.75698220128427
pt_iii_royal,time,3,keith,4.585550886293722,4.317671190268479,4.702155758016687
pt_iii_royal,time,4,keith,4.614491085917672,4.552004369241,4.7348821465987685
pt_iii_royal,time,5,keith,4.687951912715606,4.642998302692415,4.718804596769403
pt_iii_royal,time,6,keith,4.401560096128578,4.297154353075274,4.740472385666819
pt_iii_royal,time,7,keith,4.515946332905305,4.474256604251257,4.566777677640081
pt_iii_royal,time,8,keith,4.646439408277454,4.579785423097701,4.686204188862429
pt_iii_royal,time,9,keith,4.556627321197744,3.778634325032797,4.632871954968094
pt_iii_royal,time,10,keith,4.077114112449925,3.9845440012979974,4.200061274701001
pt_iii_royal,time,11,keith,4.532056817583013,4.412032159378872,4.585223941174692
pt_iii_royal,time,12,keith,4.694664478714779,4.670576808000905,4.705188011652008
pt_iii_royal,time,13,keith,4.653946710568677,4.612818065321204,4.727805826954927
pt_iii_royal,time,14,keith,4.637472137304164,4.54996841144077,4.674486262837383
pt_iii_royal,time,15,keith,4.459863663538124,4.235930189112968,4.756196341495998
pt_iv_royal,pitch,0,keith,4.566310290817132,4.320014326170977,4.682471495197425
pt_iv_royal,pitch,1,keith,4.283011579851291,4.223322652453529,4.374836822761749
pt_iv_royal,pitch,2,keith,4.769235689246749,4.766032735144995,4.776708226820171
pt_iv_royal,pitch,3,keith,4.11834986500019,4.064050116350258,4.255666556746403
pt_iv_royal,pitch,4,keith,4.411833342770884,4.153387065932319,4.525809814483235
pt_iv_royal,pitch,5,keith,4.513505160178165,4.40483351157758,4.654492121377618
pt_iv_royal,pitch,6,keith,4.385064139920807,4.276589459839314,4.457843241766415
pt_iv_royal,pitch,7,keith,4.696223057881393,4.672376620804423,4.709040068031009
pt_iv_royal,pitch,8,keith,4.5827274161994245,4.530817417606852,4.624508512969697
pt_iv_royal,pitch,9,keith,4.23283608892103,4.099938104831426,4.494672275609677
pt_iv_royal,pitch,10,keith,4.642256630618267,4.469505128978823,4.755725298691443
pt_iv_royal,pitch,11,keith,4.636533545202568,4.573128007536855,4.663700298306005
pt_iv_royal,pitch,12,keith,4.768075467723861,4.753449713380742,4.774292424002973
pt_iv_royal,pitch,13,keith,4.3423144565334875,4.165644493985716,4.52379886709287
pt_iv_royal,pitch,14,keith,4.4343030351814745,4.411597882469839,4.559425095698799
pt_iv_royal,pitch,15,keith,4.157165939967929,3.8810913895571724,4.360610347116796
pt_iv_royal,dur,0,keith,4.732494257185362,4.722878277398786,4.751770830927808
pt_iv_royal,dur,1,keith,4.7347599892892696,4.716513517070608,4.743800429173354
pt_iv_royal,dur,2,keith,4.7639274630043955,4.758354047658975,4.768221303827389
pt_iv_royal,dur,3,keith,3.9750081828218033,3.9404736144103794,4.097343801657731
